id_transaccion,id_cliente,fecha_compra,categoria_prod,precio_bruto,descuento_aplicado,metodo_pago,edad_cliente
140343,12220,2025-06-15,Deportes,526.68,0.1,Tarjeta de Crédito,22.0
149261,13513,2025-06-15,Deportes,292.46,0.0,Transferencia,42.0
111520,13033,2025-06-15,Deportes,211.79,0.0,Transferencia,42.0
116841,10420,2025-06-15,Electro,551.14,0.0,Billetera Digital,35.0
110637,10762,2025-06-15,Moda,131.75,0.05,Billetera Digital,35.0
102437,13384,2025-06-15,Audio,112.3,0.0,Billetera Digital,22.0
140736,10456,2025-06-16,Audio,891.8,0.0,Efectivo,28.0
141642,13370,2025-06-16,Hogar,437.26,0.05,Transferencia,
127184,11701,2025-06-16,Hogar,342.43,0.0,Billetera Digital,28.0
103073,12334,2025-06-16,Audio,55.49,0.05,Transferencia,55.0
112037,12269,2025-06-16,Audio,726.01,0.05,Efectivo,35.0
113963,11995,2025-06-16,Hogar,78.15,0.05,Tarjeta de Crédito,28.0
115303,14062,2025-06-16,Electro,184.33,0.1,Tarjeta de Crédito,28.0
132660,12069,2025-06-16,Electro,416.38,0.0,Tarjeta de Crédito,28.0
108071,10325,2025-06-16,Deportes,944.04,0.0,Transferencia,42.0
123446,10441,2025-06-16,Hogar,359.43,0.05,Billetera Digital,65.0
124256,11400,2025-06-16,Moda,127.81,0.0,Transferencia,28.0
143649,13233,2025-06-16,Deportes,378.11,0.05,Tarjeta de Crédito,22.0
109997,11691,2025-06-16,Hogar,990.87,0.0,Billetera Digital,28.0
111665,10613,2025-06-16,Moda,319.11,0.05,Billetera Digital,55.0
106849,14587,2025-06-16,Electro,205.9,0.05,Efectivo,28.0
122032,10791,2025-06-16,Audio,512.98,0.0,Billetera Digital,65.0
129535,13832,2025-06-16,Hogar,601.33,0.05,Tarjeta de Crédito,28.0
100611,13324,2025-06-16,Deportes,316.03,0.0,Billetera Digital,55.0
100229,11696,2025-06-16,Electro,654.14,0.1,Billetera Digital,22.0
142751,10239,2025-06-16,Audio,141.49,0.05,Transferencia,28.0
114784,11623,2025-06-16,Audio,494.67,0.05,Transferencia,35.0
118772,13803,2025-06-16,Deportes,484.15,0.0,Transferencia,
118778,12558,2025-06-16,Moda,378.69,0.0,Billetera Digital,55.0
105997,10666,2025-06-16,Audio,485.18,0.05,Billetera Digital,28.0
120271,14610,2025-06-16,Deportes,256.71,0.0,Billetera Digital,35.0
129182,14446,2025-06-16,Deportes,417.91,0.05,Transferencia,
142432,11689,2025-06-16,Moda,197.05,0.0,Efectivo,55.0
114442,12963,2025-06-16,Hogar,618.02,0.05,Billetera Digital,28.0
119483,14124,2025-06-16,Audio,278.13,0.05,Tarjeta de Crédito,28.0
105990,12121,2025-06-16,Moda,819.45,0.0,Billetera Digital,42.0
125969,14383,2025-06-16,Hogar,493.73,0.0,Transferencia,
140643,13337,2025-06-16,Electro,1117.51,0.05,Tarjeta de Crédito,35.0
121546,11737,2025-06-16,Moda,682.04,0.2,Transferencia,42.0
130139,12552,2025-06-16,Hogar,259.45,0.05,Efectivo,35.0
142120,10289,2025-06-16,Hogar,116.19,0.0,Efectivo,22.0
106917,10548,2025-06-16,Audio,649.09,0.0,Efectivo,28.0
136369,13018,2025-06-16,Electro,433.79,0.05,Billetera Digital,28.0
126218,12404,2025-06-16,Moda,470.07,0.0,Tarjeta de Crédito,22.0
109642,14312,2025-06-16,Moda,202.92,0.0,Tarjeta de Crédito,
123543,11357,2025-06-16,Moda,515.71,0.2,Tarjeta de Crédito,65.0
148607,14927,2025-06-16,Audio,316.6,0.1,Tarjeta de Crédito,22.0
117412,10939,2025-06-16,Audio,492.41,0.05,Transferencia,28.0
131274,10466,2025-06-16,Moda,818.65,0.0,Transferencia,28.0
137631,14436,2025-06-16,Deportes,730.7,0.0,Efectivo,28.0
126082,10893,2025-06-16,Electro,421.59,0.1,Billetera Digital,28.0
112349,13381,2025-06-16,Hogar,601.9,0.0,Efectivo,42.0
143561,14331,2025-06-16,Audio,723.47,0.0,Transferencia,28.0
116450,10916,2025-06-16,Electro,1143.57,0.0,Efectivo,35.0
136715,12442,2025-06-16,Electro,199.4,0.0,Transferencia,55.0
134256,10064,2025-06-16,Audio,244.93,0.2,Tarjeta de Crédito,35.0
125043,12354,2025-06-16,Deportes,644.38,0.0,Transferencia,28.0
137723,10742,2025-06-16,Hogar,96.62,0.05,Tarjeta de Crédito,35.0
111838,10961,2025-06-16,Audio,399.21,0.1,Transferencia,35.0
143945,13261,2025-06-16,Hogar,384.25,0.0,Efectivo,22.0
149308,13592,2025-06-16,Hogar,241.69,0.0,Tarjeta de Crédito,35.0
149602,12276,2025-06-16,Deportes,623.88,0.0,Efectivo,42.0
111793,13132,2025-06-16,Audio,371.96,0.0,Efectivo,35.0
111990,13338,2025-06-16,Audio,370.27,0.05,Efectivo,28.0
117247,13095,2025-06-16,Audio,544.2,0.1,Tarjeta de Crédito,42.0
133108,11610,2025-06-16,Electro,647.27,0.1,Transferencia,42.0
104889,11356,2025-06-16,Audio,770.41,0.2,Transferencia,35.0
131570,13483,2025-06-16,Hogar,949.59,0.0,Efectivo,22.0
121514,12435,2025-06-16,Deportes,280.25,0.1,Tarjeta de Crédito,28.0
114032,13684,2025-06-16,Deportes,165.2,0.0,Efectivo,65.0
143893,10544,2025-06-16,Deportes,308.83,0.0,Tarjeta de Crédito,35.0
112408,10693,2025-06-16,Moda,349.51,0.0,Efectivo,42.0
131791,13226,2025-06-17,Hogar,529.31,0.1,Billetera Digital,55.0
113100,10299,2025-06-17,Moda,390.61,0.0,Transferencia,42.0
147668,12788,2025-06-17,Deportes,307.66,0.0,Tarjeta de Crédito,28.0
134297,14250,2025-06-17,Audio,315.46,0.05,Efectivo,22.0
141248,14646,2025-06-17,Deportes,535.51,0.05,Tarjeta de Crédito,22.0
118272,12712,2025-06-17,Moda,470.33,0.0,Billetera Digital,28.0
146430,11904,2025-06-17,Audio,1032.77,0.05,Efectivo,55.0
115237,14818,2025-06-17,Deportes,916.88,0.0,Billetera Digital,28.0
142992,14261,2025-06-17,Deportes,173.27,0.0,Transferencia,28.0
147403,11170,2025-06-17,Moda,390.35,0.0,Transferencia,35.0
138858,12016,2025-06-17,Moda,110.52,0.1,Efectivo,22.0
113059,14939,2025-06-17,Audio,1256.1,0.0,Tarjeta de Crédito,22.0
110354,12428,2025-06-17,Deportes,1096.98,0.05,Billetera Digital,
108726,13969,2025-06-17,Hogar,262.04,0.0,Efectivo,35.0
106558,13189,2025-06-17,Audio,172.75,0.0,Efectivo,28.0
107580,11174,2025-06-17,Hogar,123.04,0.0,Billetera Digital,35.0
141740,12078,2025-06-17,Electro,530.84,0.05,Billetera Digital,35.0
107611,14749,2025-06-17,Moda,526.03,0.05,Efectivo,28.0
118041,11149,2025-06-17,Deportes,262.68,0.0,Tarjeta de Crédito,28.0
142523,12066,2025-06-17,Audio,263.44,0.05,Tarjeta de Crédito,42.0
102266,10685,2025-06-17,Moda,302.69,0.0,Tarjeta de Crédito,28.0
124972,13387,2025-06-17,Electro,772.54,0.0,Tarjeta de Crédito,65.0
135150,10791,2025-06-17,Hogar,1484.0,0.05,Tarjeta de Crédito,55.0
103153,13878,2025-06-17,Deportes,286.31,0.0,Tarjeta de Crédito,65.0
103761,11306,2025-06-17,Deportes,175.63,0.0,Tarjeta de Crédito,28.0
101788,13873,2025-06-17,Moda,252.46,0.0,Billetera Digital,28.0
127697,13312,2025-06-17,Electro,583.53,0.1,Tarjeta de Crédito,35.0
127698,14387,2025-06-17,Moda,494.23,0.0,Efectivo,42.0
101678,12958,2025-06-17,Electro,687.57,0.1,Efectivo,65.0
114585,11403,2025-06-17,Electro,451.45,0.0,Efectivo,42.0
127626,13969,2025-06-17,Hogar,551.97,0.0,Tarjeta de Crédito,42.0
146574,13378,2025-06-17,Deportes,334.99,0.0,Billetera Digital,35.0
127787,14112,2025-06-17,Electro,657.01,0.0,Billetera Digital,42.0
116136,11244,2025-06-17,Electro,586.64,0.0,Tarjeta de Crédito,28.0
147889,10874,2025-06-17,Audio,557.78,0.05,Tarjeta de Crédito,28.0
119854,13097,2025-06-17,Audio,272.17,0.0,Efectivo,42.0
119943,10554,2025-06-17,Deportes,701.77,0.05,Tarjeta de Crédito,35.0
108262,11161,2025-06-17,Audio,200.98,0.0,Billetera Digital,42.0
117312,14373,2025-06-17,Electro,285.45,0.0,Billetera Digital,65.0
114667,10197,2025-06-17,Hogar,669.63,0.1,Tarjeta de Crédito,22.0
121604,12543,2025-06-17,Hogar,1085.33,0.0,Transferencia,22.0
118916,10690,2025-06-17,Audio,282.53,0.0,Billetera Digital,28.0
114683,12051,2025-06-17,Moda,1187.29,0.0,Efectivo,28.0
149272,10627,2025-06-17,Moda,492.52,0.0,Efectivo,35.0
104890,14922,2025-06-17,Deportes,290.83,0.0,Tarjeta de Crédito,55.0
146992,11546,2025-06-17,Electro,155.2,0.1,Tarjeta de Crédito,28.0
114431,13956,2025-06-17,Hogar,1055.16,0.1,Billetera Digital,65.0
131080,12339,2025-06-17,Audio,302.47,0.2,Tarjeta de Crédito,22.0
129982,12529,2025-06-17,Deportes,373.31,0.0,Transferencia,35.0
132327,13062,2025-06-17,Deportes,270.07,0.0,Tarjeta de Crédito,28.0
102568,12822,2025-06-17,Hogar,184.6,0.0,Tarjeta de Crédito,22.0
124012,13957,2025-06-17,Hogar,676.53,0.0,Transferencia,42.0
116271,10591,2025-06-17,Hogar,158.8,0.0,Efectivo,28.0
121739,12072,2025-06-17,Deportes,104.09,0.05,Billetera Digital,35.0
104828,12501,2025-06-17,Moda,993.7,0.0,Transferencia,35.0
128238,13994,2025-06-17,Audio,760.55,0.2,Tarjeta de Crédito,42.0
113768,14709,2025-06-17,Deportes,273.04,0.0,Transferencia,28.0
135717,14122,2025-06-17,Audio,350.12,0.0,Transferencia,35.0
142737,12417,2025-06-17,Moda,218.16,0.2,Transferencia,42.0
129802,12065,2025-06-17,Electro,717.1,0.1,Tarjeta de Crédito,55.0
139924,12944,2025-06-17,Moda,484.1,0.1,Efectivo,22.0
125287,10853,2025-06-17,Electro,631.0,0.0,Billetera Digital,28.0
119086,11443,2025-06-17,Electro,303.46,0.05,Tarjeta de Crédito,42.0
105416,13536,2025-06-17,Deportes,253.93,0.1,Efectivo,35.0
103236,12005,2025-06-18,Audio,1065.92,0.0,Efectivo,65.0
127723,10886,2025-06-18,Audio,326.64,0.05,Billetera Digital,28.0
149286,10473,2025-06-18,Audio,409.46,0.0,Transferencia,28.0
111300,14781,2025-06-18,Hogar,292.29,0.0,Transferencia,55.0
120798,12019,2025-06-18,Electro,408.93,0.0,Billetera Digital,22.0
122494,12451,2025-06-18,Electro,317.63,0.05,Efectivo,55.0
146078,12158,2025-06-18,Deportes,555.56,0.2,Efectivo,35.0
129078,11934,2025-06-18,Electro,299.83,0.2,Transferencia,28.0
131730,12486,2025-06-18,Deportes,1173.39,0.0,Transferencia,42.0
103674,11855,2025-06-18,Moda,368.51,0.0,Billetera Digital,55.0
128605,13540,2025-06-18,Hogar,354.24,0.05,Billetera Digital,35.0
124749,12041,2025-06-18,Hogar,634.36,0.0,Efectivo,42.0
123676,11365,2025-06-18,Hogar,93.69,0.05,Tarjeta de Crédito,42.0
113117,13418,2025-06-18,Moda,202.55,0.0,Transferencia,55.0
119117,14268,2025-06-18,Moda,319.77,0.0,Efectivo,65.0
140083,11246,2025-06-18,Hogar,126.39,0.0,Efectivo,35.0
121719,13807,2025-06-18,Moda,384.68,0.0,Billetera Digital,55.0
146802,11324,2025-06-18,Electro,1062.88,0.0,Billetera Digital,65.0
129854,14218,2025-06-18,Moda,303.92,0.1,Tarjeta de Crédito,28.0
115386,13975,2025-06-18,Moda,481.2,0.05,Efectivo,42.0
123548,10407,2025-06-18,Electro,579.32,0.05,Tarjeta de Crédito,35.0
132882,11089,2025-06-18,Moda,419.67,0.0,Billetera Digital,42.0
102342,13895,2025-06-18,Audio,932.64,0.0,Efectivo,55.0
105009,12578,2025-06-18,Electro,242.48,0.2,Transferencia,35.0
139389,12633,2025-06-18,Deportes,409.8,0.0,Efectivo,22.0
123716,13848,2025-06-18,Deportes,332.83,0.05,Billetera Digital,22.0
144267,11968,2025-06-18,Moda,686.5,0.0,Tarjeta de Crédito,22.0
141894,13066,2025-06-18,Audio,314.7,0.0,Efectivo,55.0
138009,12919,2025-06-18,Moda,554.63,0.05,Transferencia,22.0
120773,11674,2025-06-18,Hogar,67.26,0.0,Transferencia,22.0
117303,13495,2025-06-18,Hogar,156.07,0.05,Billetera Digital,35.0
149143,10313,2025-06-18,Audio,514.52,0.0,Transferencia,42.0
135180,13001,2025-06-18,Moda,119.16,0.0,Tarjeta de Crédito,55.0
148521,14096,2025-06-18,Deportes,84.39,0.05,Tarjeta de Crédito,42.0
140232,10855,2025-06-18,Deportes,357.52,0.05,Tarjeta de Crédito,28.0
126122,11238,2025-06-18,Hogar,514.08,0.0,Transferencia,
107329,13062,2025-06-18,Hogar,439.42,0.2,Billetera Digital,35.0
108959,12245,2025-06-18,Electro,202.63,0.1,Transferencia,28.0
126059,11787,2025-06-18,Moda,1255.48,0.0,Tarjeta de Crédito,22.0
125693,11604,2025-06-18,Audio,316.23,0.1,Billetera Digital,28.0
121503,11836,2025-06-18,Deportes,292.1,0.2,Tarjeta de Crédito,55.0
103688,14068,2025-06-18,Hogar,233.39,0.0,Tarjeta de Crédito,42.0
124662,10383,2025-06-18,Moda,663.83,0.0,Billetera Digital,42.0
107167,11507,2025-06-18,Audio,157.18,0.05,Transferencia,35.0
130380,10974,2025-06-18,Deportes,768.27,0.2,Efectivo,
128882,12595,2025-06-18,Moda,329.43,0.05,Efectivo,28.0
122950,13981,2025-06-18,Electro,1012.33,0.0,Billetera Digital,35.0
124123,10717,2025-06-18,Audio,681.6,0.0,Efectivo,65.0
116559,10079,2025-06-18,Electro,436.06,0.0,Billetera Digital,22.0
101408,11716,2025-06-18,Electro,233.88,0.0,Transferencia,65.0
131678,14223,2025-06-18,Deportes,208.76,0.1,Efectivo,22.0
123329,14010,2025-06-18,Deportes,107.08,0.1,Tarjeta de Crédito,65.0
135810,13883,2025-06-18,Hogar,426.63,0.1,Efectivo,42.0
122408,14992,2025-06-18,Hogar,175.32,0.0,Tarjeta de Crédito,42.0
120491,12554,2025-06-18,Hogar,735.73,0.0,Billetera Digital,65.0
117585,14600,2025-06-18,Audio,403.03,0.0,Transferencia,55.0
103765,14655,2025-06-18,Hogar,236.09,0.0,Billetera Digital,55.0
123374,13723,2025-06-18,Electro,1139.13,0.0,Efectivo,35.0
130064,14679,2025-06-19,Electro,814.53,0.05,Billetera Digital,55.0
134888,12586,2025-06-19,Hogar,866.12,0.1,Transferencia,42.0
105162,12258,2025-06-19,Audio,261.48,0.0,Transferencia,35.0
100122,11059,2025-06-19,Deportes,531.0,0.0,Tarjeta de Crédito,42.0
135191,11242,2025-06-19,Moda,524.03,0.0,Billetera Digital,55.0
147474,12328,2025-06-19,Moda,1759.7,0.0,Efectivo,55.0
121266,14258,2025-06-19,Audio,225.44,0.05,Transferencia,42.0
124088,14376,2025-06-19,Electro,125.78,0.05,Tarjeta de Crédito,65.0
133639,13586,2025-06-19,Audio,303.54,0.05,Efectivo,35.0
142085,10531,2025-06-19,Audio,67.24,0.05,Billetera Digital,22.0
102132,11549,2025-06-19,Hogar,1744.64,0.05,Billetera Digital,28.0
134871,12427,2025-06-19,Deportes,1208.91,0.0,Billetera Digital,28.0
145793,11360,2025-06-19,Hogar,376.04,0.0,Efectivo,35.0
110984,12685,2025-06-19,Moda,500.52,0.0,Efectivo,42.0
132015,13044,2025-06-19,Hogar,380.87,0.1,Transferencia,35.0
139174,11013,2025-06-19,Audio,302.98,0.05,Transferencia,65.0
139197,13443,2025-06-19,Electro,258.43,0.0,Tarjeta de Crédito,35.0
114426,12286,2025-06-19,Electro,632.68,0.0,Transferencia,35.0
103421,12525,2025-06-19,Electro,1053.54,0.0,Efectivo,65.0
149523,13619,2025-06-19,Moda,422.44,0.05,Transferencia,65.0
136121,14206,2025-06-19,Hogar,627.9,0.0,Tarjeta de Crédito,28.0
126034,12211,2025-06-19,Moda,239.04,0.0,Efectivo,35.0
112799,11763,2025-06-19,Deportes,213.92,0.0,Transferencia,
114226,12426,2025-06-19,Moda,594.91,0.0,Tarjeta de Crédito,28.0
103857,10690,2025-06-19,Moda,218.09,0.0,Tarjeta de Crédito,35.0
149068,14410,2025-06-19,Hogar,356.02,0.0,Transferencia,22.0
120041,12692,2025-06-19,Hogar,449.37,0.0,Tarjeta de Crédito,28.0
119185,13244,2025-06-19,Electro,62.6,0.0,Billetera Digital,22.0
134078,13622,2025-06-19,Electro,428.88,0.05,Billetera Digital,22.0
131420,11257,2025-06-19,Hogar,567.55,0.0,Billetera Digital,28.0
128333,11522,2025-06-19,Hogar,180.51,0.0,Billetera Digital,28.0
101016,14805,2025-06-19,Audio,165.26,0.0,Billetera Digital,55.0
114054,13240,2025-06-19,Moda,521.18,0.05,Tarjeta de Crédito,35.0
134285,14870,2025-06-19,Moda,976.25,0.2,Transferencia,35.0
141783,12874,2025-06-19,Audio,229.12,0.05,Efectivo,28.0
125331,10223,2025-06-19,Deportes,184.27,0.05,Efectivo,28.0
124984,11360,2025-06-19,Deportes,751.73,0.05,Efectivo,42.0
118115,11169,2025-06-19,Hogar,482.37,0.1,Efectivo,28.0
107306,12111,2025-06-19,Deportes,481.12,0.2,Tarjeta de Crédito,28.0
118723,13511,2025-06-19,Deportes,245.64,0.05,Efectivo,28.0
111679,11513,2025-06-19,Moda,1192.21,0.0,Billetera Digital,42.0
123079,14303,2025-06-19,Electro,270.27,0.0,Billetera Digital,28.0
105934,10001,2025-06-19,Audio,571.31,0.05,Efectivo,35.0
136997,14462,2025-06-19,Hogar,316.79,0.1,Efectivo,28.0
124378,12901,2025-06-19,Electro,139.45,0.0,Tarjeta de Crédito,22.0
125069,11938,2025-06-19,Deportes,315.26,0.0,Transferencia,65.0
149468,12275,2025-06-19,Hogar,353.39,0.0,Transferencia,28.0
139625,10210,2025-06-19,Electro,239.14,0.0,Transferencia,28.0
136904,12820,2025-06-19,Hogar,248.08,0.05,Tarjeta de Crédito,22.0
124374,10365,2025-06-19,Hogar,276.87,0.05,Tarjeta de Crédito,42.0
104909,14815,2025-06-19,Moda,566.43,0.0,Tarjeta de Crédito,28.0
112130,13154,2025-06-19,Electro,395.54,0.05,Tarjeta de Crédito,42.0
115218,14703,2025-06-19,Audio,666.89,0.0,Efectivo,42.0
109907,10532,2025-06-19,Hogar,292.63,0.0,Billetera Digital,65.0
144506,12749,2025-06-19,Deportes,234.01,0.0,Billetera Digital,42.0
118516,13440,2025-06-19,Electro,462.26,0.0,Tarjeta de Crédito,28.0
144993,14656,2025-06-19,Audio,451.62,0.0,Efectivo,35.0
125384,12607,2025-06-19,Audio,710.64,0.0,Efectivo,42.0
109495,14354,2025-06-19,Audio,426.38,0.2,Tarjeta de Crédito,22.0
115902,13544,2025-06-19,Deportes,932.98,0.0,Transferencia,35.0
147886,13228,2025-06-19,Audio,694.67,0.0,Transferencia,35.0
112910,13101,2025-06-19,Deportes,207.43,0.0,Tarjeta de Crédito,65.0
129266,13982,2025-06-19,Moda,325.96,0.05,Efectivo,22.0
128553,12221,2025-06-19,Audio,372.61,0.2,Transferencia,55.0
105144,14103,2025-06-19,Moda,307.06,0.05,Efectivo,28.0
120348,10080,2025-06-19,Hogar,478.87,0.0,Efectivo,55.0
121867,10122,2025-06-20,Hogar,320.03,0.0,Transferencia,22.0
142562,11757,2025-06-20,Hogar,1627.05,0.0,Billetera Digital,35.0
132787,10114,2025-06-20,Audio,260.72,0.0,Transferencia,35.0
110149,10718,2025-06-20,Electro,189.61,0.0,Tarjeta de Crédito,28.0
140179,11190,2025-06-20,Moda,399.67,0.1,Transferencia,22.0
117222,12438,2025-06-20,Audio,95.28,0.0,Billetera Digital,35.0
108387,10544,2025-06-20,Audio,204.73,0.0,Tarjeta de Crédito,35.0
103143,12342,2025-06-20,Audio,234.59,0.05,Tarjeta de Crédito,42.0
138385,14905,2025-06-20,Moda,1778.68,0.0,Efectivo,28.0
118324,13867,2025-06-20,Electro,419.59,0.0,Billetera Digital,22.0
124128,14089,2025-06-20,Hogar,992.07,0.0,Tarjeta de Crédito,28.0
146617,12081,2025-06-20,Electro,409.73,0.05,Transferencia,35.0
112520,13506,2025-06-20,Audio,327.96,0.0,Billetera Digital,55.0
103240,11878,2025-06-20,Audio,636.29,0.1,Efectivo,65.0
107915,10225,2025-06-20,Deportes,700.91,0.1,Transferencia,22.0
126656,11514,2025-06-20,Deportes,1176.6,0.0,Transferencia,65.0
111958,13316,2025-06-20,Audio,505.17,0.05,Tarjeta de Crédito,28.0
137598,12299,2025-06-20,Hogar,1629.65,0.05,Transferencia,55.0
119872,14100,2025-06-20,Audio,292.32,0.2,Efectivo,28.0
118683,10867,2025-06-20,Moda,757.43,0.0,Efectivo,35.0
130482,13166,2025-06-20,Hogar,275.09,0.2,Efectivo,22.0
133130,10254,2025-06-20,Deportes,76.08,0.05,Billetera Digital,28.0
109211,14239,2025-06-20,Electro,174.9,0.0,Efectivo,28.0
122488,11241,2025-06-20,Audio,1029.58,0.0,Efectivo,22.0
125582,10809,2025-06-20,Electro,1052.96,0.0,Tarjeta de Crédito,65.0
113765,11465,2025-06-20,Moda,867.2,0.0,Tarjeta de Crédito,28.0
139395,13856,2025-06-20,Electro,632.37,0.05,Transferencia,28.0
133700,10787,2025-06-20,Deportes,861.6,0.2,Efectivo,65.0
148293,14577,2025-06-20,Deportes,138.42,0.05,Tarjeta de Crédito,35.0
121297,14578,2025-06-20,Hogar,719.2,0.1,Transferencia,28.0
103322,13285,2025-06-20,Audio,117.86,0.0,Efectivo,35.0
100321,13175,2025-06-20,Hogar,476.77,0.05,Tarjeta de Crédito,55.0
112756,11236,2025-06-20,Moda,978.2,0.0,Tarjeta de Crédito,42.0
107123,12744,2025-06-20,Moda,500.92,0.0,Efectivo,42.0
129774,14823,2025-06-20,Moda,219.58,0.0,Billetera Digital,35.0
113293,14494,2025-06-20,Audio,152.68,0.0,Efectivo,55.0
134418,11196,2025-06-20,Electro,934.79,0.0,Billetera Digital,35.0
107897,13883,2025-06-20,Electro,394.9,0.1,Tarjeta de Crédito,65.0
135910,10718,2025-06-20,Hogar,343.68,0.0,Billetera Digital,35.0
144057,14782,2025-06-20,Hogar,604.49,0.0,Efectivo,35.0
144429,13034,2025-06-20,Audio,439.2,0.1,Efectivo,35.0
144276,13672,2025-06-20,Audio,358.12,0.2,Tarjeta de Crédito,28.0
142459,13273,2025-06-20,Hogar,393.92,0.0,Billetera Digital,65.0
134062,11471,2025-06-20,Audio,285.19,0.0,Transferencia,28.0
100754,14123,2025-06-20,Moda,417.07,0.0,Tarjeta de Crédito,42.0
130929,13100,2025-06-20,Moda,175.2,0.0,Efectivo,35.0
123339,14941,2025-06-20,Deportes,806.25,0.0,Efectivo,22.0
106094,13304,2025-06-20,Audio,486.04,0.0,Efectivo,35.0
148031,11166,2025-06-20,Audio,528.02,0.0,Billetera Digital,55.0
118806,12994,2025-06-20,Audio,539.23,0.0,Efectivo,35.0
143233,13341,2025-06-20,Hogar,627.77,0.0,Billetera Digital,35.0
128055,12910,2025-06-20,Electro,407.03,0.0,Billetera Digital,
111244,11196,2025-06-20,Electro,447.97,0.0,Tarjeta de Crédito,35.0
145847,14928,2025-06-20,Deportes,533.14,0.0,Billetera Digital,42.0
142116,12810,2025-06-20,Electro,467.17,0.05,Efectivo,28.0
139962,14928,2025-06-20,Electro,430.04,0.0,Efectivo,22.0
110870,12379,2025-06-20,Hogar,467.56,0.05,Tarjeta de Crédito,42.0
109716,14339,2025-06-20,Hogar,169.35,0.05,Billetera Digital,65.0
106808,10564,2025-06-20,Moda,176.82,0.0,Efectivo,42.0
123394,13173,2025-06-20,Moda,493.9,0.0,Tarjeta de Crédito,55.0
112654,12572,2025-06-20,Deportes,356.53,0.05,Billetera Digital,55.0
104942,11810,2025-06-20,Audio,326.83,0.0,Transferencia,28.0
149362,11329,2025-06-20,Audio,906.95,0.05,Transferencia,35.0
144037,11355,2025-06-20,Hogar,305.86,0.0,Transferencia,35.0
144041,12958,2025-06-20,Moda,256.27,0.1,Tarjeta de Crédito,22.0
105683,13655,2025-06-20,Moda,586.09,0.0,Efectivo,28.0
116379,13945,2025-06-20,Deportes,573.03,0.0,Efectivo,28.0
117127,14487,2025-06-21,Moda,826.32,0.0,Efectivo,35.0
137779,12041,2025-06-21,Deportes,350.36,0.0,Tarjeta de Crédito,28.0
102521,14683,2025-06-21,Audio,191.69,0.05,Efectivo,28.0
124429,11452,2025-06-21,Audio,658.0,0.05,Tarjeta de Crédito,28.0
125007,10315,2025-06-21,Hogar,953.4,0.0,Transferencia,55.0
107696,10792,2025-06-21,Hogar,542.62,0.2,Efectivo,28.0
117073,11626,2025-06-21,Hogar,351.45,0.0,Efectivo,55.0
146368,10966,2025-06-21,Audio,196.86,0.0,Efectivo,22.0
117065,10805,2025-06-21,Audio,529.48,0.05,Efectivo,28.0
126191,11417,2025-06-21,Moda,311.48,0.0,Tarjeta de Crédito,65.0
106683,10324,2025-06-21,Moda,372.2,0.0,Billetera Digital,35.0
108358,13133,2025-06-21,Moda,85.49,0.0,Billetera Digital,42.0
120063,11721,2025-06-21,Moda,163.22,0.0,Tarjeta de Crédito,28.0
136936,14173,2025-06-21,Moda,91.6,0.05,Billetera Digital,55.0
125225,14490,2025-06-21,Electro,393.63,0.1,Efectivo,42.0
109826,14150,2025-06-21,Moda,363.0,0.0,Transferencia,28.0
125724,10579,2025-06-21,Electro,188.91,0.2,Billetera Digital,35.0
113932,11184,2025-06-21,Deportes,307.74,0.2,Billetera Digital,22.0
144437,14719,2025-06-21,Electro,1420.81,0.05,Billetera Digital,28.0
133430,12040,2025-06-21,Electro,274.85,0.0,Transferencia,35.0
147373,14823,2025-06-21,Hogar,272.7,0.0,Tarjeta de Crédito,65.0
135040,14575,2025-06-21,Audio,801.45,0.0,Efectivo,42.0
140187,12120,2025-06-21,Deportes,245.22,0.0,Billetera Digital,35.0
132718,14490,2025-06-21,Hogar,428.91,0.0,Tarjeta de Crédito,28.0
118553,13368,2025-06-21,Moda,338.27,0.05,Tarjeta de Crédito,22.0
136655,11343,2025-06-21,Audio,244.56,0.0,Efectivo,42.0
118807,13218,2025-06-21,Electro,510.55,0.0,Tarjeta de Crédito,28.0
145265,11898,2025-06-21,Electro,316.84,0.1,Billetera Digital,
114906,14787,2025-06-21,Deportes,557.22,0.2,Transferencia,28.0
124262,14416,2025-06-21,Audio,494.08,0.0,Billetera Digital,55.0
145363,10580,2025-06-21,Moda,733.27,0.05,Billetera Digital,35.0
134136,14516,2025-06-21,Deportes,432.73,0.0,Tarjeta de Crédito,22.0
119692,13625,2025-06-21,Hogar,557.42,0.0,Tarjeta de Crédito,
136365,12681,2025-06-21,Hogar,925.33,0.0,Transferencia,35.0
140542,11834,2025-06-21,Moda,440.55,0.0,Transferencia,28.0
104028,13484,2025-06-21,Moda,290.06,0.0,Efectivo,22.0
130764,14255,2025-06-21,Deportes,759.28,0.0,Tarjeta de Crédito,65.0
129866,11969,2025-06-21,Electro,447.38,0.1,Transferencia,35.0
139726,14766,2025-06-21,Audio,119.22,0.0,Efectivo,28.0
148176,13873,2025-06-21,Hogar,280.13,0.0,Billetera Digital,65.0
130722,11971,2025-06-21,Electro,389.18,0.0,Transferencia,35.0
122443,12422,2025-06-21,Deportes,1078.84,0.0,Tarjeta de Crédito,55.0
146071,11995,2025-06-21,Audio,1169.94,0.05,Tarjeta de Crédito,22.0
137492,10857,2025-06-21,Moda,406.83,0.05,Billetera Digital,35.0
