id_transaccion,id_cliente,fecha_compra,categoria_prod,precio_bruto,descuento_aplicado,metodo_pago,edad_cliente,estado_cliente,precio_final
109753,12186,2025-08-20,Electro,268.62,0.0,Billetera Digital,42,Activo,268.62
100108,10502,2025-08-20,Deportes,196.82,0.05,Transferencia,28,Activo,186.97899999999998
144211,13615,2025-08-20,Hogar,570.27,0.0,Billetera Digital,55,Activo,570.27
120979,14647,2025-08-20,Moda,1108.79,0.0,Transferencia,28,Activo,1108.79
137386,12474,2025-08-20,Hogar,412.27,0.0,Transferencia,65,Activo,412.27
126707,14490,2025-08-20,Audio,355.52,0.0,Transferencia,35,Activo,355.52
141361,10642,2025-08-20,Moda,352.2,0.05,Billetera Digital,22,Activo,334.59
146054,12597,2025-08-20,Moda,947.22,0.0,Efectivo,22,Activo,947.22
115112,11038,2025-08-20,Electro,167.54,0.05,Tarjeta de Crédito,28,Activo,159.16299999999998
121368,12871,2025-08-20,Audio,424.23,0.2,Billetera Digital,55,Activo,339.384
147694,14641,2025-08-20,Hogar,207.92,0.0,Transferencia,42,Activo,207.92
102892,11431,2025-08-20,Deportes,269.68,0.1,Transferencia,28,Activo,242.71200000000002
142364,14732,2025-08-20,Hogar,335.04,0.05,Efectivo,28,Activo,318.288
102566,13525,2025-08-20,Moda,71.78,0.0,Billetera Digital,28,Activo,71.78
106746,10522,2025-08-20,Hogar,1073.39,0.0,Tarjeta de Crédito,22,Activo,1073.39
117345,13390,2025-08-20,Hogar,354.94,0.0,Efectivo,42,Activo,354.94
147861,13324,2025-08-20,Moda,354.74,0.0,Efectivo,42,Activo,354.74
115080,12680,2025-08-20,Deportes,304.99,0.0,Tarjeta de Crédito,55,Activo,304.99
149889,11946,2025-08-20,Audio,614.45,0.0,Tarjeta de Crédito,35,Activo,614.45
137181,14497,2025-08-20,Hogar,599.48,0.05,Efectivo,35,Activo,569.506
129594,12078,2025-08-20,Electro,636.5,0.0,Transferencia,35,Activo,636.5
141375,10732,2025-08-20,Hogar,746.15,0.0,Efectivo,65,Activo,746.15
124945,13428,2025-08-20,Hogar,559.68,0.0,Efectivo,35,Activo,559.68
101802,11327,2025-08-20,Audio,1253.76,0.1,Efectivo,35,Activo,1128.384
135504,14204,2025-08-20,Deportes,834.94,0.0,Tarjeta de Crédito,55,Activo,834.94
102679,14596,2025-08-20,Hogar,856.03,0.0,Efectivo,28,Activo,856.03
115345,14661,2025-08-20,Moda,271.8,0.1,Billetera Digital,28,Activo,244.62
106286,13879,2025-08-20,Moda,183.25,0.0,Billetera Digital,42,Activo,183.25
110977,12072,2025-08-20,Hogar,228.5,0.0,Tarjeta de Crédito,35,Activo,228.5
114158,10566,2025-08-20,Moda,1050.94,0.2,Tarjeta de Crédito,35,Activo,840.7520000000001
131541,11315,2025-08-20,Electro,405.31,0.05,Transferencia,35,Activo,385.04449999999997
105950,14486,2025-08-20,Audio,1186.36,0.0,Transferencia,28,Activo,1186.36
144179,11077,2025-08-20,Electro,512.25,0.0,Transferencia,35,Activo,512.25
139080,14961,2025-08-20,Electro,324.74,0.0,Billetera Digital,28,Activo,324.74
102694,12946,2025-08-20,Deportes,305.39,0.0,Efectivo,22,Activo,305.39
147749,13493,2025-08-20,Hogar,83.18,0.0,Tarjeta de Crédito,28,Activo,83.18
113989,10400,2025-08-20,Deportes,181.42,0.2,Tarjeta de Crédito,65,Activo,145.136
105354,10223,2025-08-20,Audio,952.79,0.0,Billetera Digital,22,Activo,952.79
100478,12326,2025-08-20,Audio,581.02,0.1,Billetera Digital,42,Activo,522.918
139443,13112,2025-08-21,Hogar,330.1,0.0,Efectivo,22,Activo,330.1
126416,13318,2025-08-21,Audio,615.51,0.0,Tarjeta de Crédito,22,Activo,615.51
109917,11806,2025-08-21,Moda,622.66,0.0,Transferencia,35,Activo,622.66
113349,11667,2025-08-21,Hogar,520.43,0.2,Transferencia,42,Activo,416.344
149564,12258,2025-08-21,Hogar,436.6,0.0,Efectivo,22,Activo,436.6
149116,10789,2025-08-21,Electro,1490.73,0.05,Efectivo,22,Activo,1416.1934999999999
144535,10283,2025-08-21,Deportes,63.09,0.05,Transferencia,28,Activo,59.9355
138547,11100,2025-08-21,Electro,785.97,0.0,Tarjeta de Crédito,42,Activo,785.97
100396,12744,2025-08-21,Hogar,830.81,0.0,Transferencia,22,Activo,830.81
126190,11497,2025-08-21,Deportes,323.43,0.0,Transferencia,35,Activo,323.43
126215,11191,2025-08-21,Moda,699.03,0.0,Efectivo,35,Activo,699.03
106828,12068,2025-08-21,Electro,875.13,0.0,Efectivo,42,Activo,875.13
138313,11632,2025-08-21,Moda,547.85,0.0,Billetera Digital,22,Activo,547.85
141579,14589,2025-08-21,Deportes,161.1,0.0,Tarjeta de Crédito,55,Activo,161.1
117532,10611,2025-08-21,Hogar,379.27,0.0,Tarjeta de Crédito,35,Activo,379.27
124231,10005,2025-08-21,Moda,427.45,0.0,Efectivo,22,Activo,427.45
106893,14453,2025-08-21,Hogar,146.56,0.0,Efectivo,55,Activo,146.56
101126,12599,2025-08-21,Deportes,426.49,0.0,Billetera Digital,35,Activo,426.49
149609,11831,2025-08-21,Moda,345.3,0.0,Billetera Digital,35,Activo,345.3
113144,12417,2025-08-21,Moda,362.68,0.0,Billetera Digital,28,Activo,362.68
118247,14406,2025-08-21,Moda,601.96,0.0,Tarjeta de Crédito,65,Activo,601.96
100938,13228,2025-08-21,Audio,213.86,0.05,Tarjeta de Crédito,65,Activo,203.167
129350,11905,2025-08-21,Moda,485.18,0.0,Tarjeta de Crédito,35,Activo,485.18
126319,10331,2025-08-21,Electro,485.66,0.0,Billetera Digital,28,Activo,485.66
141098,11251,2025-08-21,Deportes,460.34,0.0,Efectivo,28,Activo,460.34
117234,10148,2025-08-21,Electro,626.41,0.05,Efectivo,28,Activo,595.0894999999999
104156,11814,2025-08-21,Deportes,294.07,0.05,Tarjeta de Crédito,42,Activo,279.3665
138917,13520,2025-08-21,Electro,325.93,0.1,Billetera Digital,42,Activo,293.337
126008,14590,2025-08-21,Hogar,221.32,0.0,Transferencia,22,Activo,221.32
100457,10825,2025-08-21,Moda,424.86,0.0,Efectivo,22,Activo,424.86
144582,14249,2025-08-21,Electro,542.01,0.05,Transferencia,42,Activo,514.9095
148450,11091,2025-08-21,Moda,360.31,0.0,Billetera Digital,42,Activo,360.31
123108,13419,2025-08-21,Deportes,128.34,0.0,Tarjeta de Crédito,35,Activo,128.34
143708,11575,2025-08-21,Deportes,528.91,0.2,Transferencia,22,Activo,423.128
147442,11639,2025-08-21,Electro,402.04,0.0,Efectivo,35,Activo,402.04
120928,10574,2025-08-21,Audio,446.05,0.1,Tarjeta de Crédito,65,Activo,401.445
143143,10797,2025-08-21,Moda,425.31,0.0,Transferencia,28,Activo,425.31
148357,12221,2025-08-21,Hogar,588.43,0.0,Transferencia,28,Activo,588.43
127902,14565,2025-08-21,Audio,506.52,0.0,Billetera Digital,28,Activo,506.52
105834,12921,2025-08-21,Audio,577.22,0.0,Billetera Digital,35,Activo,577.22
128298,13273,2025-08-21,Electro,556.24,0.0,Efectivo,35,Activo,556.24
137264,13880,2025-08-21,Deportes,706.81,0.05,Transferencia,35,Activo,671.4694999999999
149912,13383,2025-08-21,Deportes,1160.66,0.0,Efectivo,65,Activo,1160.66
130042,10743,2025-08-21,Moda,836.16,0.0,Efectivo,22,Activo,836.16
102667,14940,2025-08-21,Electro,587.79,0.05,Transferencia,55,Activo,558.4005
102581,10612,2025-08-21,Deportes,141.43,0.0,Billetera Digital,35,Activo,141.43
131394,14713,2025-08-21,Electro,410.58,0.1,Billetera Digital,28,Activo,369.522
122107,12501,2025-08-21,Audio,384.58,0.2,Efectivo,35,Activo,307.664
140598,10540,2025-08-21,Electro,338.24,0.0,Transferencia,28,Activo,338.24
137814,14206,2025-08-21,Audio,109.56,0.2,Billetera Digital,28,Activo,87.64800000000001
148199,12775,2025-08-21,Moda,100.31,0.0,Efectivo,35,Activo,100.31
102178,10241,2025-08-21,Audio,266.53,0.1,Tarjeta de Crédito,65,Activo,239.87699999999998
114530,11184,2025-08-21,Electro,105.61,0.0,Transferencia,28,Activo,105.61
109191,10852,2025-08-21,Deportes,92.72,0.1,Transferencia,35,Activo,83.44800000000001
126962,12519,2025-08-21,Moda,911.61,0.0,Billetera Digital,35,Activo,911.61
122338,10108,2025-08-21,Deportes,275.25,0.0,Tarjeta de Crédito,28,Activo,275.25
143186,13130,2025-08-21,Electro,116.72,0.0,Efectivo,35,Activo,116.72
130538,11460,2025-08-21,Moda,1868.77,0.0,Transferencia,35,Activo,1868.77
100249,10956,2025-08-21,Hogar,461.09,0.0,Efectivo,55,Activo,461.09
136984,12353,2025-08-21,Moda,259.25,0.05,Efectivo,35,Activo,246.2875
105561,11248,2025-08-21,Deportes,245.09,0.0,Transferencia,28,Activo,245.09
136771,11508,2025-08-21,Deportes,246.6,0.1,Efectivo,28,Activo,221.94
125195,10845,2025-08-21,Moda,255.15,0.05,Transferencia,42,Activo,242.39249999999998
101588,11895,2025-08-21,Audio,433.3,0.05,Tarjeta de Crédito,65,Activo,411.635
123747,13626,2025-08-21,Deportes,121.52,0.2,Transferencia,22,Activo,97.21600000000001
118990,11772,2025-08-21,Deportes,535.99,0.0,Billetera Digital,35,Activo,535.99
103600,12832,2025-08-21,Audio,346.74,0.0,Billetera Digital,22,Activo,346.74
139658,11029,2025-08-21,Audio,970.34,0.1,Efectivo,35,Activo,873.306
149769,13388,2025-08-21,Deportes,271.08,0.0,Billetera Digital,55,Activo,271.08
119068,10110,2025-08-21,Hogar,138.89,0.0,Efectivo,35,Activo,138.89
142485,11620,2025-08-21,Moda,149.86,0.2,Efectivo,35,Activo,119.88800000000002
133883,11865,2025-08-21,Deportes,712.0,0.05,Transferencia,42,Activo,676.4
106671,12261,2025-08-22,Hogar,379.04,0.0,Transferencia,22,Activo,379.04
146747,12254,2025-08-22,Moda,376.17,0.0,Efectivo,35,Activo,376.17
107466,12063,2025-08-22,Moda,513.72,0.05,Transferencia,55,Activo,488.034
124462,13303,2025-08-22,Hogar,307.59,0.1,Efectivo,28,Activo,276.83099999999996
137887,13125,2025-08-22,Deportes,547.72,0.0,Billetera Digital,22,Activo,547.72
117128,12765,2025-08-22,Hogar,952.48,0.2,Transferencia,35,Activo,761.984
143543,13679,2025-08-22,Electro,491.65,0.05,Billetera Digital,28,Activo,467.06749999999994
113750,13467,2025-08-22,Electro,615.49,0.05,Transferencia,42,Activo,584.7155
115742,13604,2025-08-22,Deportes,1015.23,0.0,Efectivo,42,Activo,1015.23
125783,11967,2025-08-22,Hogar,629.68,0.05,Billetera Digital,35,Activo,598.1959999999999
105000,10907,2025-08-22,Moda,517.27,0.0,Efectivo,55,Activo,517.27
114840,12662,2025-08-22,Moda,316.58,0.0,Billetera Digital,65,Activo,316.58
118762,11943,2025-08-22,Electro,629.02,0.0,Tarjeta de Crédito,28,Activo,629.02
137677,10746,2025-08-22,Deportes,296.03,0.1,Billetera Digital,28,Activo,266.42699999999996
144456,12473,2025-08-22,Electro,110.09,0.05,Transferencia,55,Activo,104.5855
134056,13164,2025-08-22,Deportes,156.02,0.0,Transferencia,28,Activo,156.02
108644,14890,2025-08-22,Moda,438.59,0.0,Transferencia,55,Activo,438.59
118852,12426,2025-08-22,Moda,510.91,0.0,Efectivo,22,Activo,510.91
106449,11074,2025-08-22,Hogar,527.99,0.0,Transferencia,35,Activo,527.99
108059,13664,2025-08-22,Audio,890.05,0.0,Efectivo,35,Activo,890.05
149671,12564,2025-08-22,Moda,527.26,0.1,Billetera Digital,42,Activo,474.534
126852,10870,2025-08-22,Electro,436.16,0.0,Efectivo,28,Activo,436.16
131237,11350,2025-08-22,Moda,630.72,0.0,Efectivo,28,Activo,630.72
127395,14146,2025-08-22,Electro,511.65,0.05,Transferencia,35,Activo,486.06749999999994
129122,12306,2025-08-22,Moda,201.28,0.05,Efectivo,28,Activo,191.21599999999998
118527,14493,2025-08-22,Hogar,341.09,0.05,Efectivo,28,Activo,324.03549999999996
110141,14642,2025-08-22,Electro,227.66,0.05,Tarjeta de Crédito,35,Activo,216.277
138344,14603,2025-08-22,Audio,729.86,0.0,Transferencia,28,Activo,729.86
133041,10308,2025-08-22,Moda,596.07,0.0,Efectivo,28,Activo,596.07
118241,10059,2025-08-22,Moda,690.65,0.05,Billetera Digital,35,Activo,656.1175
123398,12838,2025-08-22,Moda,72.25,0.0,Transferencia,22,Activo,72.25
132760,14305,2025-08-22,Audio,340.32,0.0,Billetera Digital,55,Activo,340.32
144641,12531,2025-08-22,Moda,214.45,0.0,Billetera Digital,35,Activo,214.45
147130,13496,2025-08-22,Electro,238.78,0.0,Tarjeta de Crédito,42,Activo,238.78
101343,12736,2025-08-22,Hogar,990.49,0.0,Efectivo,22,Activo,990.49
124332,14837,2025-08-22,Moda,471.66,0.2,Efectivo,22,Activo,377.32800000000003
110067,12396,2025-08-22,Audio,312.14,0.0,Tarjeta de Crédito,42,Activo,312.14
139224,14722,2025-08-22,Hogar,465.97,0.05,Efectivo,28,Activo,442.6715
119407,13369,2025-08-22,Deportes,1002.15,0.1,Transferencia,22,Activo,901.935
149598,10787,2025-08-22,Electro,498.89,0.1,Billetera Digital,55,Activo,449.001
148787,10157,2025-08-22,Moda,234.81,0.0,Tarjeta de Crédito,55,Activo,234.81
126283,12812,2025-08-22,Audio,176.27,0.0,Tarjeta de Crédito,35,Activo,176.27
101900,13179,2025-08-22,Moda,406.5,0.0,Efectivo,65,Activo,406.5
123054,13321,2025-08-22,Moda,772.08,0.0,Tarjeta de Crédito,42,Activo,772.08
111687,14955,2025-08-22,Electro,277.24,0.0,Billetera Digital,22,Activo,277.24
113892,14785,2025-08-22,Electro,366.05,0.05,Efectivo,55,Activo,347.7475
127143,14293,2025-08-22,Audio,561.43,0.0,Efectivo,65,Activo,561.43
100318,11409,2025-08-22,Audio,269.38,0.2,Tarjeta de Crédito,35,Activo,215.50400000000002
132028,12129,2025-08-22,Audio,261.5,0.0,Efectivo,35,Activo,261.5
126708,14343,2025-08-22,Audio,271.47,0.0,Billetera Digital,22,Activo,271.47
147587,14484,2025-08-22,Audio,629.73,0.2,Billetera Digital,35,Activo,503.78400000000005
123925,14027,2025-08-22,Moda,420.0,0.0,Billetera Digital,42,Activo,420.0
117987,10761,2025-08-22,Audio,221.0,0.0,Transferencia,35,Activo,221.0
131897,12034,2025-08-22,Deportes,460.68,0.0,Billetera Digital,35,Activo,460.68
125801,10227,2025-08-22,Deportes,194.7,0.0,Tarjeta de Crédito,55,Activo,194.7
126303,13934,2025-08-22,Deportes,368.59,0.0,Transferencia,35,Activo,368.59
145457,12327,2025-08-22,Deportes,224.99,0.0,Billetera Digital,35,Activo,224.99
100825,14289,2025-08-22,Deportes,309.27,0.05,Tarjeta de Crédito,42,Activo,293.80649999999997
146002,11986,2025-08-22,Hogar,135.19,0.2,Efectivo,42,Activo,108.152
128790,12911,2025-08-23,Electro,558.09,0.05,Efectivo,35,Activo,530.1855
137765,11625,2025-08-23,Deportes,248.31,0.0,Efectivo,65,Activo,248.31
115758,13105,2025-08-23,Hogar,313.72,0.2,Transferencia,35,Activo,250.97600000000003
114224,10110,2025-08-23,Electro,90.27,0.05,Transferencia,55,Activo,85.75649999999999
105477,13346,2025-08-23,Electro,204.29,0.05,Billetera Digital,35,Activo,194.07549999999998
113509,10578,2025-08-23,Moda,238.6,0.0,Billetera Digital,35,Activo,238.6
110252,14477,2025-08-23,Moda,533.75,0.1,Tarjeta de Crédito,22,Activo,480.375
113914,14551,2025-08-23,Audio,302.24,0.0,Billetera Digital,35,Activo,302.24
113887,12944,2025-08-23,Moda,220.31,0.0,Billetera Digital,28,Activo,220.31
144780,11721,2025-08-23,Hogar,228.21,0.0,Tarjeta de Crédito,42,Activo,228.21
137516,11234,2025-08-23,Moda,634.73,0.0,Billetera Digital,28,Activo,634.73
137437,14903,2025-08-23,Audio,336.67,0.0,Transferencia,22,Activo,336.67
141288,13588,2025-08-23,Moda,132.93,0.1,Billetera Digital,35,Activo,119.63700000000001
106185,13005,2025-08-23,Electro,183.27,0.1,Tarjeta de Crédito,35,Activo,164.943
128440,12407,2025-08-23,Electro,192.29,0.0,Tarjeta de Crédito,35,Activo,192.29
105552,13402,2025-08-23,Hogar,520.41,0.0,Transferencia,28,Activo,520.41
136719,10325,2025-08-23,Audio,211.85,0.0,Tarjeta de Crédito,55,Activo,211.85
114305,10562,2025-08-23,Hogar,816.7,0.0,Efectivo,65,Activo,816.7
135889,13450,2025-08-23,Audio,904.19,0.0,Tarjeta de Crédito,28,Activo,904.19
111113,10475,2025-08-23,Electro,415.8,0.0,Transferencia,35,Activo,415.8
104261,14501,2025-08-23,Audio,465.72,0.1,Efectivo,35,Activo,419.148
108332,12587,2025-08-23,Electro,207.87,0.0,Transferencia,22,Activo,207.87
101476,12506,2025-08-23,Audio,732.24,0.05,Transferencia,55,Activo,695.6279999999999
118581,11750,2025-08-23,Moda,1037.64,0.1,Efectivo,42,Activo,933.8760000000001
131625,11128,2025-08-23,Electro,543.42,0.05,Transferencia,28,Activo,516.2489999999999
103987,11920,2025-08-23,Hogar,195.18,0.05,Transferencia,55,Activo,185.421
103965,12979,2025-08-23,Moda,494.03,0.05,Efectivo,28,Activo,469.32849999999996
133747,11277,2025-08-23,Audio,467.31,0.05,Billetera Digital,35,Activo,443.9445
102043,11689,2025-08-23,Moda,649.46,0.2,Tarjeta de Crédito,55,Activo,519.5680000000001
133644,10239,2025-08-23,Audio,58.19,0.0,Tarjeta de Crédito,35,Activo,58.19
122890,11642,2025-08-23,Deportes,356.73,0.05,Efectivo,65,Activo,338.8935
121245,12337,2025-08-23,Hogar,136.88,0.0,Transferencia,28,Activo,136.88
129773,13657,2025-08-23,Moda,204.11,0.0,Transferencia,22,Activo,204.11
104444,14820,2025-08-23,Electro,309.87,0.2,Transferencia,22,Activo,247.89600000000002
127269,10046,2025-08-23,Moda,155.2,0.05,Tarjeta de Crédito,55,Activo,147.43999999999997
141734,11155,2025-08-23,Audio,728.26,0.2,Transferencia,35,Activo,582.6080000000001
119516,14973,2025-08-23,Audio,467.87,0.0,Efectivo,22,Activo,467.87
143611,13074,2025-08-23,Hogar,646.82,0.05,Billetera Digital,22,Activo,614.479
148600,11823,2025-08-23,Electro,132.19,0.05,Transferencia,35,Activo,125.58049999999999
147149,10974,2025-08-23,Audio,1122.85,0.05,Billetera Digital,55,Activo,1066.7074999999998
111685,13124,2025-08-23,Electro,513.13,0.0,Tarjeta de Crédito,55,Activo,513.13
132685,14080,2025-08-23,Hogar,706.18,0.0,Efectivo,28,Activo,706.18
143613,12525,2025-08-23,Hogar,395.72,0.1,Billetera Digital,28,Activo,356.148
139967,14670,2025-08-23,Electro,151.25,0.0,Transferencia,28,Activo,151.25
143614,13481,2025-08-23,Audio,337.79,0.0,Billetera Digital,22,Activo,337.79
142875,14169,2025-08-23,Hogar,776.47,0.0,Tarjeta de Crédito,28,Activo,776.47
132083,10554,2025-08-23,Deportes,215.58,0.0,Billetera Digital,42,Activo,215.58
132300,11856,2025-08-23,Electro,212.93,0.0,Efectivo,42,Activo,212.93
132296,11639,2025-08-23,Audio,175.77,0.0,Tarjeta de Crédito,35,Activo,175.77
123610,10671,2025-08-23,Electro,221.8,0.05,Efectivo,22,Activo,210.71
147936,10565,2025-08-23,Hogar,799.12,0.05,Tarjeta de Crédito,28,Activo,759.164
102611,10645,2025-08-23,Hogar,551.55,0.0,Tarjeta de Crédito,55,Activo,551.55
146231,12562,2025-08-23,Hogar,824.28,0.0,Efectivo,42,Activo,824.28
101094,13695,2025-08-23,Audio,137.32,0.0,Efectivo,42,Activo,137.32
122382,12895,2025-08-23,Electro,73.7,0.0,Tarjeta de Crédito,28,Activo,73.7
109895,11666,2025-08-23,Moda,123.2,0.0,Efectivo,55,Activo,123.2
142286,10775,2025-08-23,Hogar,389.69,0.05,Transferencia,35,Activo,370.2055
102204,10147,2025-08-23,Moda,91.07,0.2,Tarjeta de Crédito,35,Activo,72.856
135747,10301,2025-08-23,Hogar,279.91,0.0,Transferencia,22,Activo,279.91
145811,10215,2025-08-23,Moda,391.84,0.0,Billetera Digital,42,Activo,391.84
113165,14384,2025-08-23,Audio,114.15,0.0,Tarjeta de Crédito,35,Activo,114.15
124539,11461,2025-08-23,Moda,424.47,0.2,Efectivo,55,Activo,339.576
110808,10540,2025-08-23,Deportes,522.44,0.0,Efectivo,65,Activo,522.44
142535,10737,2025-08-23,Hogar,211.0,0.1,Tarjeta de Crédito,35,Activo,189.9
104933,14926,2025-08-23,Deportes,805.08,0.0,Efectivo,28,Activo,805.08
112953,12088,2025-08-23,Moda,79.78,0.05,Billetera Digital,35,Activo,75.791
112951,10981,2025-08-23,Electro,373.51,0.0,Billetera Digital,42,Activo,373.51
126978,14744,2025-08-23,Hogar,696.96,0.2,Billetera Digital,35,Activo,557.5680000000001
143445,11770,2025-08-23,Electro,278.76,0.05,Billetera Digital,35,Activo,264.822
130268,13404,2025-08-23,Moda,209.02,0.05,Billetera Digital,28,Activo,198.569
124230,11688,2025-08-23,Deportes,400.74,0.0,Transferencia,35,Activo,400.74
112667,11046,2025-08-23,Deportes,1022.35,0.05,Efectivo,65,Activo,971.2325
139016,14272,2025-08-23,Deportes,1008.15,0.0,Efectivo,22,Activo,1008.15
101287,14572,2025-08-23,Audio,559.17,0.1,Tarjeta de Crédito,22,Activo,503.253
140515,10811,2025-08-23,Moda,703.85,0.0,Billetera Digital,28,Activo,703.85
117424,11730,2025-08-23,Electro,325.3,0.0,Tarjeta de Crédito,28,Activo,325.3
117294,10293,2025-08-23,Moda,203.18,0.2,Transferencia,42,Activo,162.544
132085,13403,2025-08-24,Moda,624.6,0.0,Efectivo,35,Activo,624.6
102441,10685,2025-08-24,Electro,463.97,0.0,Transferencia,35,Activo,463.97
130384,12728,2025-08-24,Hogar,176.45,0.0,Efectivo,22,Activo,176.45
122331,13963,2025-08-24,Moda,315.46,0.05,Billetera Digital,35,Activo,299.68699999999995
131146,13594,2025-08-24,Deportes,632.84,0.2,Tarjeta de Crédito,35,Activo,506.27200000000005
130469,13480,2025-08-24,Deportes,138.65,0.0,Transferencia,22,Activo,138.65
131653,12997,2025-08-24,Audio,649.19,0.1,Tarjeta de Crédito,65,Activo,584.2710000000001
137161,14233,2025-08-24,Audio,262.71,0.2,Billetera Digital,35,Activo,210.168
137272,13183,2025-08-24,Audio,100.48,0.0,Billetera Digital,22,Activo,100.48
110115,11389,2025-08-24,Moda,522.7,0.0,Transferencia,55,Activo,522.7
131067,11951,2025-08-24,Hogar,158.96,0.2,Efectivo,22,Activo,127.168
109355,13130,2025-08-24,Moda,139.18,0.1,Efectivo,55,Activo,125.26200000000001
122004,14602,2025-08-24,Audio,653.46,0.2,Efectivo,35,Activo,522.768
147998,12860,2025-08-24,Audio,578.53,0.0,Transferencia,35,Activo,578.53
122601,10800,2025-08-24,Audio,421.78,0.05,Efectivo,42,Activo,400.691
137123,13503,2025-08-24,Electro,528.66,0.05,Tarjeta de Crédito,28,Activo,502.2269999999999
122283,10198,2025-08-24,Electro,254.55,0.1,Tarjeta de Crédito,22,Activo,229.09500000000003
133420,13936,2025-08-24,Audio,538.67,0.2,Billetera Digital,22,Activo,430.936
132322,11820,2025-08-24,Hogar,767.15,0.0,Efectivo,55,Activo,767.15
108134,14472,2025-08-24,Electro,415.04,0.0,Transferencia,35,Activo,415.04
124952,11173,2025-08-24,Deportes,571.28,0.1,Tarjeta de Crédito,42,Activo,514.152
104639,14756,2025-08-24,Electro,886.06,0.0,Efectivo,55,Activo,886.06
108021,10233,2025-08-24,Deportes,471.09,0.05,Billetera Digital,42,Activo,447.53549999999996
129175,12150,2025-08-24,Audio,520.23,0.0,Transferencia,28,Activo,520.23
117161,14766,2025-08-24,Moda,145.29,0.0,Transferencia,35,Activo,145.29
136283,12071,2025-08-24,Electro,112.81,0.0,Billetera Digital,42,Activo,112.81
104921,13364,2025-08-24,Electro,472.62,0.05,Billetera Digital,22,Activo,448.989
116888,14657,2025-08-24,Moda,695.04,0.0,Efectivo,35,Activo,695.04
100973,13177,2025-08-24,Hogar,201.7,0.2,Tarjeta de Crédito,28,Activo,161.36
136210,12523,2025-08-24,Hogar,866.44,0.0,Efectivo,22,Activo,866.44
116225,13336,2025-08-24,Deportes,542.24,0.0,Transferencia,65,Activo,542.24
116742,13305,2025-08-24,Deportes,910.97,0.0,Efectivo,55,Activo,910.97
124757,14923,2025-08-24,Electro,479.71,0.0,Transferencia,55,Activo,479.71
135823,14466,2025-08-24,Electro,452.66,0.1,Transferencia,22,Activo,407.394
124065,13608,2025-08-24,Audio,226.45,0.05,Billetera Digital,35,Activo,215.12749999999997
115300,14021,2025-08-24,Hogar,312.35,0.0,Tarjeta de Crédito,42,Activo,312.35
134566,11128,2025-08-24,Moda,543.5,0.1,Tarjeta de Crédito,35,Activo,489.15000000000003
134157,12647,2025-08-24,Moda,237.74,0.05,Billetera Digital,22,Activo,225.853
120582,14221,2025-08-24,Audio,84.39,0.2,Efectivo,28,Activo,67.512
120542,13152,2025-08-24,Deportes,587.26,0.05,Transferencia,28,Activo,557.8969999999999
142891,10706,2025-08-24,Moda,516.12,0.0,Efectivo,22,Activo,516.12
103332,11241,2025-08-24,Moda,1390.41,0.0,Efectivo,55,Activo,1390.41
129916,13869,2025-08-24,Moda,214.06,0.05,Efectivo,55,Activo,203.357
133229,14396,2025-08-24,Moda,393.73,0.0,Efectivo,22,Activo,393.73
116476,10027,2025-08-24,Hogar,293.09,0.0,Tarjeta de Crédito,65,Activo,293.09
109598,14233,2025-08-24,Hogar,607.64,0.05,Billetera Digital,28,Activo,577.2579999999999
129730,14721,2025-08-24,Electro,944.09,0.2,Efectivo,65,Activo,755.272
146758,11312,2025-08-24,Deportes,518.83,0.0,Efectivo,28,Activo,518.83
103959,14733,2025-08-24,Hogar,501.77,0.0,Transferencia,35,Activo,501.77
146647,10781,2025-08-24,Hogar,277.21,0.0,Tarjeta de Crédito,35,Activo,277.21
146622,11854,2025-08-24,Hogar,581.62,0.05,Efectivo,35,Activo,552.539
104068,12621,2025-08-24,Hogar,346.21,0.1,Efectivo,42,Activo,311.589
118589,12027,2025-08-24,Hogar,270.02,0.0,Tarjeta de Crédito,42,Activo,270.02
146490,11882,2025-08-24,Deportes,643.0,0.1,Transferencia,35,Activo,578.7
146327,12450,2025-08-24,Audio,375.45,0.0,Efectivo,42,Activo,375.45
133915,14249,2025-08-24,Audio,582.08,0.0,Transferencia,42,Activo,582.08
100473,11687,2025-08-24,Moda,333.12,0.0,Efectivo,42,Activo,333.12
107720,14808,2025-08-24,Hogar,611.16,0.0,Billetera Digital,42,Activo,611.16
138451,12543,2025-08-24,Hogar,704.77,0.0,Efectivo,55,Activo,704.77
107311,14929,2025-08-24,Audio,558.87,0.05,Tarjeta de Crédito,42,Activo,530.9265
140639,11058,2025-08-24,Hogar,384.44,0.0,Billetera Digital,55,Activo,384.44
113895,14113,2025-08-24,Electro,644.63,0.05,Transferencia,55,Activo,612.3985
126053,11910,2025-08-24,Audio,363.69,0.0,Efectivo,65,Activo,363.69
113523,14467,2025-08-24,Hogar,194.01,0.1,Billetera Digital,55,Activo,174.609
107697,13110,2025-08-24,Electro,366.21,0.0,Transferencia,35,Activo,366.21
107459,11788,2025-08-24,Deportes,285.13,0.2,Transferencia,28,Activo,228.104
126259,11687,2025-08-24,Audio,985.83,0.0,Billetera Digital,22,Activo,985.83
100438,14380,2025-08-24,Moda,483.55,0.0,Transferencia,35,Activo,483.55
111199,13691,2025-08-24,Moda,260.43,0.0,Tarjeta de Crédito,35,Activo,260.43
108742,12393,2025-08-24,Audio,670.55,0.05,Efectivo,42,Activo,637.0224999999999
